text,sentiment,source,target
上菜 极品 慢 ， 五星 口味 估计 是 花钱 刷 出来 的 。 味道 顶多 三星级 。 。 。 环境 不错 ， 送 的 酸奶 味道 不错 。 不让 刷卡 ， 没有 发票 ， 月初 2 号 就 说 发票 没 了 ， 典型 的 偷税 啊 。 。 。,0,上菜 ,极品 慢 ， 五星 口味 估计 是 花钱 刷 出来 的 。 味道 顶多 三星级 。 。 。 环境 不错 ， 送 的 酸奶 味道 不错 。 不让 刷卡 ， 没有 发票 ， 月初 2 号 就 说 发票 没 了 ， 典型 的 偷税 啊 。 。 。
不 对 菜品 评价 。 商家 无得 ， 现在 生意 好 了 ， 就 随意 更改 团购 券 使用 时间 ， 朋友 聚会 ， 人 都 到 了 告诉 我 让 我 看 使用 时间 改变 了 ， 不想 扫兴 就 原价 吃 的 。 之前 在 大众 和 美团 搞 活动 的 时候 团 的 ， 现在 退 ， 连 我 之前 红包 的 钱 都 损失 了 。 这样 做生意 ， 是 要 步金 汉斯 的 后尘 呀 。,0,不 ,对 菜品 评价 。 商家 无得 ， 现在 生意 好 了 ， 就 随意 更改 团购 券 使用 时间 ， 朋友 聚会 ， 人 都 到 了 告诉 我 让 我 看 使用 时间 改变 了 ， 不想 扫兴 就 原价 吃 的 。 之前 在 大众 和 美团 搞 活动 的 时候 团 的 ， 现在 退 ， 连 我 之前 红包 的 钱 都 损失 了 。 这样 做生意 ， 是 要 步金 汉斯 的 后尘 呀 。
菜 的 味道 退步 了 ， 大不如前 了 ， 花蛤里 有 沙子 ， 基本 每个 都 牙碜 ， 吃 了 几个 剩下 的 都 倒掉 了 ， 酥 鱼 也 有些 嚼 不动 ， 烤肉 上 的 比较慢 ， 一个半 小时 才 上 了 ， 三种 烤肉 ， 一次 玉米 一次 香蕉 ， 一个 虾 ， 退步 了 ！,1,菜 ,的 味道 退步 了 ， 大不如前 了 ， 花蛤里 有 沙子 ， 基本 每个 都 牙碜 ， 吃 了 几个 剩下 的 都 倒掉 了 ， 酥 鱼 也 有些 嚼 不动 ， 烤肉 上 的 比较慢 ， 一个半 小时 才 上 了 ， 三种 烤肉 ， 一次 玉米 一次 香蕉 ， 一个 虾 ， 退步 了 ！
性价比 高 ， 熏 排骨 挺好吃 的 ， 就是 菜品 油太大,1,性价比 ,高 ， 熏 排骨 挺好吃 的 ， 就是 菜品 油太大
中午 来 的   运气 好 没有 排队   性价比 很 高 的 一家 店   环境 也 还 不错   之前 晚上 去 总是 排 那么 一会 队   人 也 挺 多 的   铁板 茄子 是 最 爱 阿   酸甜 口 的   里面 是 肉丸   特别 下饭   糖饼 还 不错   熏 排骨 和 锅包肉 也 经常 点   味道 也 比较 经典 地道   蛏子 不 牙碜   味道 也 还 不错 ～,1,中午 ,来 的   运气 好 没有 排队   性价比 很 高 的 一家 店   环境 也 还 不错   之前 晚上 去 总是 排 那么 一会 队   人 也 挺 多 的   铁板 茄子 是 最 爱 阿   酸甜 口 的   里面 是 肉丸   特别 下饭   糖饼 还 不错   熏 排骨 和 锅包肉 也 经常 点   味道 也 比较 经典 地道   蛏子 不 牙碜   味道 也 还 不错 ～
评论 是 刷 出来 的 吧 ， 什么 是 天津 菜 ？ 简直 是 拉 低 天津 在我心中 的 印象 ， 服务态度 超级 差 ， 口味 更 别提 了 ， 我要 的 蛋炒饭 ， 是 米饭 一团 一团 黏在 一起 的 ， 18 块 ， 植物 大战 僵尸 ， 一 上来 就是 一阵 的 香油 味 。 所谓 的 七号 沙拉 ， 圆白菜 占 了 一半 ， 全靠 沙拉酱 提味 了 ， 最 重要 的 是 所谓 剔牙 鸡 ， 其实 就是 炸鸡 撒 了 点 孜然 。 总之 不 推荐 ， 不是 游客 旅游 理想 之选 。 配图 三里 的 是 七号 馆 的 餐具 ， 包子 是 狗不理 的 。,0,评论 ,是 刷 出来 的 吧 ， 什么 是 天津 菜 ？ 简直 是 拉 低 天津 在我心中 的 印象 ， 服务态度 超级 差 ， 口味 更 别提 了 ， 我要 的 蛋炒饭 ， 是 米饭 一团 一团 黏在 一起 的 ， 18 块 ， 植物 大战 僵尸 ， 一 上来 就是 一阵 的 香油 味 。 所谓 的 七号 沙拉 ， 圆白菜 占 了 一半 ， 全靠 沙拉酱 提味 了 ， 最 重要 的 是 所谓 剔牙 鸡 ， 其实 就是 炸鸡 撒 了 点 孜然 。 总之 不 推荐 ， 不是 游客 旅游 理想 之选 。 配图 三里 的 是 七号 馆 的 餐具 ， 包子 是 狗不理 的 。
菜品 不错 ， 有 免费 酸奶 挺 好 的 ， 适合 聚会,1,菜品 ,不错 ， 有 免费 酸奶 挺 好 的 ， 适合 聚会
面条 是 最 爱 ， 就是 人太多 了 ， 每次 都 要 等,1,面条 ,是 最 爱 ， 就是 人太多 了 ， 每次 都 要 等
中午 没有 主食     菜品 质量 很 一般   不值 这个 价钱   让 人 失望   下次 再也不会 来 了   点餐 还要 到 前台 去   淘 点点 根本 链接 不上   薯条 炸得 太 硬   香肠 皮 很 厚,0,中午 ,没有 主食     菜品 质量 很 一般   不值 这个 价钱   让 人 失望   下次 再也不会 来 了   点餐 还要 到 前台 去   淘 点点 根本 链接 不上   薯条 炸得 太 硬   香肠 皮 很 厚
这家 还是 爸爸 介绍 给 我 的 呢   一直 没 来得及 写 评价     人 总是 很多   听说 口碑 也 很 不错   菜品 种类 很多   总体 还是 在 值得 一去 的,1,这家 ,还是 爸爸 介绍 给 我 的 呢   一直 没 来得及 写 评价     人 总是 很多   听说 口碑 也 很 不错   菜品 种类 很多   总体 还是 在 值得 一去 的
很 好 的 呢 ～   喜欢 吃 这里 的 菜   川香 牛柳 好吃,1,很 ,好 的 呢 ～   喜欢 吃 这里 的 菜   川香 牛柳 好吃
最 好吃 的 是 鸡蛋 加 一切 ， 另外 网红店 的 通病 ~ 人多菜 烂 服务 差 。,0,最 ,好吃 的 是 鸡蛋 加 一切 ， 另外 网红店 的 通病 ~ 人多菜 烂 服务 差 。
菜量 这么 小 还 不 好吃 为 嘛 就 敢 要 这么 贵 的 价 我 不 明白 ， 那 草莓 卖相 不错 不过 吃 两口 也 腻 的 要命 ， 吃 两口 就 觉得 祥 的 慌 了 。 想换 座 服务员 还 不让 换 ， 出门 花钱 吃饭 还 吃 不 痛快 也 是 醉 了 ！ 别信 图片 ， 图片 是 我照 的 好 ， 实际上 是 我 图片 的 缩略 版 ！,0,菜量 ,这么 小 还 不 好吃 为 嘛 就 敢 要 这么 贵 的 价 我 不 明白 ， 那 草莓 卖相 不错 不过 吃 两口 也 腻 的 要命 ， 吃 两口 就 觉得 祥 的 慌 了 。 想换 座 服务员 还 不让 换 ， 出门 花钱 吃饭 还 吃 不 痛快 也 是 醉 了 ！ 别信 图片 ， 图片 是 我照 的 好 ， 实际上 是 我 图片 的 缩略 版 ！
过生日 要 来 结果 等 了 一个多 小时 不说 。 明明 C 桌 没有 人 了 还 不让 我们 做 。 叫 号 的 男 的 可能 是 * * * 吧 ！ 最差 的 一次 吃饭 经历 了,0,过生日 ,要 来 结果 等 了 一个多 小时 不说 。 明明 C 桌 没有 人 了 还 不让 我们 做 。 叫 号 的 男 的 可能 是 * * * 吧 ！ 最差 的 一次 吃饭 经历 了
点 的 不 多 ， 还 都 算 好吃 吧 ！ 最爱手 撕饼,1,点 ,的 不 多 ， 还 都 算 好吃 吧 ！ 最爱手 撕饼
人多 需要 排队 ， 菜品 做 的 比较 精致,1,人多 ,需要 排队 ， 菜品 做 的 比较 精致
这次 终于 拔草 了 ， 每次 都 想 吃 由于 人太多 了 ， 每次 都 放弃 了 ， 这次 时间 早就 去 排队 了 ， 是 我 的 口味 不同 还是 怎么样 ， 我 并 没有 觉得 好吃 ， 反而 觉得 好 难吃 ， 内个 彩虹 沙拉 ， 看到 点 的 最 多 ， 也 就要 了 一个 ， 越 吃 越 恶心 ， 不是 恶意 评论 真心 感受 ， 奶酪 罐子 一 开始 吃 还 不错 ， 可是 吃 多 了 可想而知 奶酪 吃 多 了 都 会 恶心 ， 柠檬 鸡加 了 柠檬 的 缘故 觉得 有点 苦 ， 意面 还 不错 可是 到 最后 没有 什么 胃口 了 ， 内个 饭 不 知道 是 什么 味道 ， 闻 着 就 没有 什么 食欲 了 ， 不 知道 大家 是不是 都 喜欢 跟风 ， 觉得 人多 就是 好 的 ， 可是 真心 觉得 不怎么样 最后 都 剩下 了 ， 千层 蛋糕 还 凑合 吧 ， 都 是 一个 味道 没什么 特殊 ， 吃 多 了 也 会 腻 ，,0,这次 ,终于 拔草 了 ， 每次 都 想 吃 由于 人太多 了 ， 每次 都 放弃 了 ， 这次 时间 早就 去 排队 了 ， 是 我 的 口味 不同 还是 怎么样 ， 我 并 没有 觉得 好吃 ， 反而 觉得 好 难吃 ， 内个 彩虹 沙拉 ， 看到 点 的 最 多 ， 也 就要 了 一个 ， 越 吃 越 恶心 ， 不是 恶意 评论 真心 感受 ， 奶酪 罐子 一 开始 吃 还 不错 ， 可是 吃 多 了 可想而知 奶酪 吃 多 了 都 会 恶心 ， 柠檬 鸡加 了 柠檬 的 缘故 觉得 有点 苦 ， 意面 还 不错 可是 到 最后 没有 什么 胃口 了 ， 内个 饭 不 知道 是 什么 味道 ， 闻 着 就 没有 什么 食欲 了 ， 不 知道 大家 是不是 都 喜欢 跟风 ， 觉得 人多 就是 好 的 ， 可是 真心 觉得 不怎么样 最后 都 剩下 了 ， 千层 蛋糕 还 凑合 吧 ， 都 是 一个 味道 没什么 特殊 ， 吃 多 了 也 会 腻 ，
彩虹 沙拉 还 不错 就是 牛油果 炒鸡 咸 。 双倍 芝士 咖喱鸡 焗 饭 无功 无过 。 妓女 面 有点 辣 ， 没有 特别 惊艳 。 芝士 土豆条 就 只是 土豆条 。 柠檬 鸡 就是 柠檬 加 。 估计 下次 去 也 就是 再 尝尝 甜品 就行了 。 它家量 不小 ， 且 行且 珍惜 。,1,彩虹 ,沙拉 还 不错 就是 牛油果 炒鸡 咸 。 双倍 芝士 咖喱鸡 焗 饭 无功 无过 。 妓女 面 有点 辣 ， 没有 特别 惊艳 。 芝士 土豆条 就 只是 土豆条 。 柠檬 鸡 就是 柠檬 加 。 估计 下次 去 也 就是 再 尝尝 甜品 就行了 。 它家量 不小 ， 且 行且 珍惜 。
没有 上 一次 去 感觉 好 了 ， 同学 还是 特别 喜欢 吃 玉米,1,没有 ,上 一次 去 感觉 好 了 ， 同学 还是 特别 喜欢 吃 玉米
牛油果 蔬菜 沙拉 里面 就 几块 牛油果,0,牛油果 ,蔬菜 沙拉 里面 就 几块 牛油果
真不知道 排队 来 这 的 人 想 嘛 呢 ， 我 觉得 自己 坐在 这个 破地 等 了 一个 小时 就 像 个 白痴 一样 … … 这辈子 也 不会 再来 的 地方 … … 还 不如 自己 在家 做 意大利 面 好吃 ...... 这破 地 有 嘛 好 捧 的 呢 ？,0,真不知道 ,排队 来 这 的 人 想 嘛 呢 ， 我 觉得 自己 坐在 这个 破地 等 了 一个 小时 就 像 个 白痴 一样 … … 这辈子 也 不会 再来 的 地方 … … 还 不如 自己 在家 做 意大利 面 好吃 ...... 这破 地 有 嘛 好 捧 的 呢 ？
变得 超级 难吃 了   等 了 一个 小时 才 告知 有些 东西 都 没有   不得不 勉强 就 坐   也 不得不 给 差评,0,变得 ,超级 难吃 了   等 了 一个 小时 才 告知 有些 东西 都 没有   不得不 勉强 就 坐   也 不得不 给 差评
第一次 去 没 啥 问题 ， 这是 第二次 ， 唯一 的 不同 就是 吃 了 海鲜 。 没吃凉 饮 。 回家 半夜 一直 拉肚子 ， 还 恶心 难受 ， 根本 睡不着 ， 搜 了 下 评论 ， 不是 我 一个 人 。 再也不会 去 了 。 我 真是 醉 了 ， 第一次 因为 食物 恶心 难受 。 下午 还 发烧 ， 正在 输液 ， 细菌 感染 。,0,第一次 ,去 没 啥 问题 ， 这是 第二次 ， 唯一 的 不同 就是 吃 了 海鲜 。 没吃凉 饮 。 回家 半夜 一直 拉肚子 ， 还 恶心 难受 ， 根本 睡不着 ， 搜 了 下 评论 ， 不是 我 一个 人 。 再也不会 去 了 。 我 真是 醉 了 ， 第一次 因为 食物 恶心 难受 。 下午 还 发烧 ， 正在 输液 ， 细菌 感染 。
脆皮 叉烧 酸甜 口味 ， 红 丝绒 和 华夫 甜腻 到 哭 ， 浮夸 上苦 下 甜 … 说不出 的 味道 … 并 没有 期待 的 那么 好 ， 好 了 ， 吃 完 收工 ， 回家 。,0,脆皮 ,叉烧 酸甜 口味 ， 红 丝绒 和 华夫 甜腻 到 哭 ， 浮夸 上苦 下 甜 … 说不出 的 味道 … 并 没有 期待 的 那么 好 ， 好 了 ， 吃 完 收工 ， 回家 。
也 是 娜娜 家 的 老 顾客 了       从 最早 的 家里 到 现在 的 大悦 城 的 这家 店       现在 竟然 自带 饮品 不让 进 了     我 带杯 热咖啡 进去     也 不行 么,0,也 ,是 娜娜 家 的 老 顾客 了       从 最早 的 家里 到 现在 的 大悦 城 的 这家 店       现在 竟然 自带 饮品 不让 进 了     我 带杯 热咖啡 进去     也 不行 么
真服了 ！ ！ 为什么 没有 菜单 ？ ？ 如果 没有 下载 那个 应用 就点 不了 菜 ？ 如果 不是 智能手机 就 吃 不了 饭 ？ 等位 等 半天 还 很多 菜品 没有 ， 再也 不要 来 了 ！ ！ ！,0,真服了 ,！ ！ 为什么 没有 菜单 ？ ？ 如果 没有 下载 那个 应用 就点 不了 菜 ？ 如果 不是 智能手机 就 吃 不了 饭 ？ 等位 等 半天 还 很多 菜品 没有 ， 再也 不要 来 了 ！ ！ ！
不 满意 ， 平安夜 去 的 ， 菜品 不 好吃 ， 卖相 也 不好,0,不 ,满意 ， 平安夜 去 的 ， 菜品 不 好吃 ， 卖相 也 不好
只能 说 除了 菜名 起 的 还行   口味 太 一般   性价比 太低,0,只能 ,说 除了 菜名 起 的 还行   口味 太 一般   性价比 太低
娜娜 家 一直 很火 ， 那天 去 的 早 ， 十一点 刚过 ， 前面 只有 四个 号 就 想着 等一等 ， 结果 这 四个 号 等 了 一个多 小时 ， 基本 四十分钟 就 没 叫 过 号 ， 大众 点评 上 的 排位 功能 等同 虚设 ， 既然 不 给 用 就 别设 这 功能 了 ， 快 十二点 半 进去 后面 排 了 80 多个 号 了 。 娜娜 家 环境 很 好 ， 但是 很 嘈杂 ， 点评 推荐 的 很多 菜 ， 菜单 上 都 没有 。 菜品 颜值 还是 很 高 的 ， 味道 还好 ， 整体 偏甜 ， 但 也 不 出彩 ， 现在 西餐厅 很多 ， 没有 必须 来 娜娜 家 的 必要 。 最 恶心 的 是 沙拉 最后 发现 盘子 边 还有 根 头发 ， 饭 吃 的 差不多 也 懒得 找 了 ， 买单 走 人 ， 以后 真 没 必须 来 的 理由 了 。,0,娜娜 ,家 一直 很火 ， 那天 去 的 早 ， 十一点 刚过 ， 前面 只有 四个 号 就 想着 等一等 ， 结果 这 四个 号 等 了 一个多 小时 ， 基本 四十分钟 就 没 叫 过 号 ， 大众 点评 上 的 排位 功能 等同 虚设 ， 既然 不 给 用 就 别设 这 功能 了 ， 快 十二点 半 进去 后面 排 了 80 多个 号 了 。 娜娜 家 环境 很 好 ， 但是 很 嘈杂 ， 点评 推荐 的 很多 菜 ， 菜单 上 都 没有 。 菜品 颜值 还是 很 高 的 ， 味道 还好 ， 整体 偏甜 ， 但 也 不 出彩 ， 现在 西餐厅 很多 ， 没有 必须 来 娜娜 家 的 必要 。 最 恶心 的 是 沙拉 最后 发现 盘子 边 还有 根 头发 ， 饭 吃 的 差不多 也 懒得 找 了 ， 买单 走 人 ， 以后 真 没 必须 来 的 理由 了 。
排 很久队   徒有虚名 干酪 鱼 有趣   梨 汤 好喝 其他   差强人意,0,排 ,很久队   徒有虚名 干酪 鱼 有趣   梨 汤 好喝 其他   差强人意
恒隆 的 味道 觉得 比 别家 的 好 ！ 不 知道 是否 心里 作用,1,恒隆 ,的 味道 觉得 比 别家 的 好 ！ 不 知道 是否 心里 作用
锅包肉 不 好吃 ， 其他 的 菜 还 可以 吧 ， 没有 什么 服务 ，,0,锅包肉 ,不 好吃 ， 其他 的 菜 还 可以 吧 ， 没有 什么 服务 ，
肉 的 分量 好足 好 足 好 足 好 好吃 好 饱 ！,1,肉 ,的 分量 好足 好 足 好 足 好 好吃 好 饱 ！
第三次 来 了 ， 希望 这个 地方 可以 办 持久 ， 性价比 不错,1,第三次 ,来 了 ， 希望 这个 地方 可以 办 持久 ， 性价比 不错
第二次 去 吃 了 。 这次 没有 拿太多 东西 ， 主要 是 吃 不了 太多别 浪费 。 周末 人 超级 多 ， 等 了 半小时 吧 ， 里面 环境 还 不错 ， 毕竟 是 新开业 不是 太久 的 。 东西 味道 还 都 算 不错 的 ， 也 算是 货真价实 吧 。,1,第二次 ,去 吃 了 。 这次 没有 拿太多 东西 ， 主要 是 吃 不了 太多别 浪费 。 周末 人 超级 多 ， 等 了 半小时 吧 ， 里面 环境 还 不错 ， 毕竟 是 新开业 不是 太久 的 。 东西 味道 还 都 算 不错 的 ， 也 算是 货真价实 吧 。
服务 实在 太差 了 ， 既 不能 刷卡 也 不能 支付宝 微信 ， 不 知道 是 怎么 想 的 。 翻遍 全身 就 差 一块钱 还是 押金 ， 这 服务员 都 不 给 少收 ， 也 不 知道,0,服务 ,实在 太差 了 ， 既 不能 刷卡 也 不能 支付宝 微信 ， 不 知道 是 怎么 想 的 。 翻遍 全身 就 差 一块钱 还是 押金 ， 这 服务员 都 不 给 少收 ， 也 不 知道
烤肉 味 很 不错 ， 去过 几次 了 ， 感觉 超棒,1,烤肉 ,味 很 不错 ， 去过 几次 了 ， 感觉 超棒
环境 比较 好 ， 口味 上乘 ， 就是 因为 周末 人太多 ， 服务 有些 跟不上 ， 继续 努力,1,环境 ,比较 好 ， 口味 上乘 ， 就是 因为 周末 人太多 ， 服务 有些 跟不上 ， 继续 努力
来 了 两次 服务员 都 服务态度 极差 ， 只是 经理 一直 在 忙乎 。 两次 都 没有 吃 到 排骨 就 不 说 了 无所谓 。 第一次 吃 的 时候 ， 举手 招呼 服务员 很 长时间 ， 好几个 服务员 看到 了 竟然 直接 忽略 我 ， 非 等 我 喊出来 经理 答应 了 才 都 过来 。 第二次 ， 等 菜单 等 了 五分钟 ， 同样 是 经理 看到 了 才 开始 过来 招呼 我 ， 然后 服务员 就 开始 不断 地 催促 点餐 ， 还 在 那 说 他 很 忙 ， 我 说 稍等一下 他 就 扭头 就 走 ， 从没 见过 态度 这么 恶劣 的 ！,0,来 ,了 两次 服务员 都 服务态度 极差 ， 只是 经理 一直 在 忙乎 。 两次 都 没有 吃 到 排骨 就 不 说 了 无所谓 。 第一次 吃 的 时候 ， 举手 招呼 服务员 很 长时间 ， 好几个 服务员 看到 了 竟然 直接 忽略 我 ， 非 等 我 喊出来 经理 答应 了 才 都 过来 。 第二次 ， 等 菜单 等 了 五分钟 ， 同样 是 经理 看到 了 才 开始 过来 招呼 我 ， 然后 服务员 就 开始 不断 地 催促 点餐 ， 还 在 那 说 他 很 忙 ， 我 说 稍等一下 他 就 扭头 就 走 ， 从没 见过 态度 这么 恶劣 的 ！
点 了 一个 手 撕饼 ， 一个 烟熏 骨 ， 一个 口味 菜花 ， 还有 酸 汤 肥牛 ， 前面 三个 都 不错 ， 分量 也 很 足 ， 两个 人 都 吃不完 ， 很 满意 ， 环境 也 也 不错 。 可是 酸 汤 肥牛 谁 能 告诉 我 为啥 光有 辣味 跟 花椒 味 ， 那么 辣 ， 又 没 啥 味道 ， 你 吃 完 试试 ， 整个 人 估计 都 得 冒烟 吧 ！ 说好 的 酸 汤 呢 ？ ? ? 难道说 这是 特色 ? ? ?,1,点 ,了 一个 手 撕饼 ， 一个 烟熏 骨 ， 一个 口味 菜花 ， 还有 酸 汤 肥牛 ， 前面 三个 都 不错 ， 分量 也 很 足 ， 两个 人 都 吃不完 ， 很 满意 ， 环境 也 也 不错 。 可是 酸 汤 肥牛 谁 能 告诉 我 为啥 光有 辣味 跟 花椒 味 ， 那么 辣 ， 又 没 啥 味道 ， 你 吃 完 试试 ， 整个 人 估计 都 得 冒烟 吧 ！ 说好 的 酸 汤 呢 ？ ? ? 难道说 这是 特色 ? ? ?
生日 那天 特地 选 的 娜娜 ， 环境 好 ， 服务 好 ， 特别 好吃,1,生日 ,那天 特地 选 的 娜娜 ， 环境 好 ， 服务 好 ， 特别 好吃
让 上杯 白开水 到 吃 完 了 还 没上 白菜 味道 很淡   剔牙 肉 味道 不错 上菜 偏慢 酸奶 很少 而且 很稀,0,让 ,上杯 白开水 到 吃 完 了 还 没上 白菜 味道 很淡   剔牙 肉 味道 不错 上菜 偏慢 酸奶 很少 而且 很稀
去 之前 看 了 评论   好多 差评 拉肚子 的   但 还是 抱 着 试试看 的 心态 去 了   因为 现在 自助餐 实属 不 多   想要 试试   结果   只能 用 失望 来 形容   首先 看 了 评论   早早 去 了 一个 人 拿 号   不到 11 到 的   大概 半小时 就 进去 了   人太多 了   海鲜 基本 就是 迷你 🦐 和 迷你 🦀 ️   剩下 基本 就是 一般 自助 会 有 的 那些 熟食   觉得 卫生 一般 吧   服务员 特别 多   但 没有 一个 服务态度 好 的   也 不 知道 老板 怎么 管理 的   烤肉 基本 大于 5 ， 10 分钟 才 更新 一次   一人 一块   时间 间隔 长 大家 就 吃 其他 熟食 了   反正 我们 吃 了 不到 2 小时   肉 没 看 全都 最多 就 6.7 种 吧   而且 好多 都 是 斤头 巴脑   嚼 不烂   扔 了 吧   服务员 还 一堆 废话   说 这肉 要 扔 了 要 扣钱   你 嚼 个 试试   我 看看   能 吃 谁 会 扔 呢   真是 的   简直 了 拿 着 不是 当理 说   最后 退 押金 出来   换 停车 券   七百多 块 只 给 一张 券   说 什么   一张 小票 只 给 一张   那 我们 一人 一 结账 是不是 按 人头 给 停车 券 呢   真是 不讲道理   出来 的 时候 还是 好多 人 在 排队   好 想 告诉 他们   别 吃 了   又 不 好吃   服务 又 差   简直 浪费时间 浪费 钱   再也 不 回去 了   而且 看 评论   好多 拉肚子 的   想想 都 后怕   没吃坏 是 万幸,0,去 ,之前 看 了 评论   好多 差评 拉肚子 的   但 还是 抱 着 试试看 的 心态 去 了   因为 现在 自助餐 实属 不 多   想要 试试   结果   只能 用 失望 来 形容   首先 看 了 评论   早早 去 了 一个 人 拿 号   不到 11 到 的   大概 半小时 就 进去 了   人太多 了   海鲜 基本 就是 迷你 🦐 和 迷你 🦀 ️   剩下 基本 就是 一般 自助 会 有 的 那些 熟食   觉得 卫生 一般 吧   服务员 特别 多   但 没有 一个 服务态度 好 的   也 不 知道 老板 怎么 管理 的   烤肉 基本 大于 5 ， 10 分钟 才 更新 一次   一人 一块   时间 间隔 长 大家 就 吃 其他 熟食 了   反正 我们 吃 了 不到 2 小时   肉 没 看 全都 最多 就 6.7 种 吧   而且 好多 都 是 斤头 巴脑   嚼 不烂   扔 了 吧   服务员 还 一堆 废话   说 这肉 要 扔 了 要 扣钱   你 嚼 个 试试   我 看看   能 吃 谁 会 扔 呢   真是 的   简直 了 拿 着 不是 当理 说   最后 退 押金 出来   换 停车 券   七百多 块 只 给 一张 券   说 什么   一张 小票 只 给 一张   那 我们 一人 一 结账 是不是 按 人头 给 停车 券 呢   真是 不讲道理   出来 的 时候 还是 好多 人 在 排队   好 想 告诉 他们   别 吃 了   又 不 好吃   服务 又 差   简直 浪费时间 浪费 钱   再也 不 回去 了   而且 看 评论   好多 拉肚子 的   想想 都 后怕   没吃坏 是 万幸
周六 去 的     人 挺 多 的     等 了 一个多 小时 吧     但是 吃饭 的 时候 绝对 不让 人 失望   真的 好 好吃,1,周六 ,去 的     人 挺 多 的     等 了 一个多 小时 吧     但是 吃饭 的 时候 绝对 不让 人 失望   真的 好 好吃
点评 是 买 的 吗 ？ 点个 拿手菜 ， 结果 吃 坏 了 肚子 ！ 服 了 ， 天津 。,0,点评 ,是 买 的 吗 ？ 点个 拿手菜 ， 结果 吃 坏 了 肚子 ！ 服 了 ， 天津 。
人 很多 ， 要 提前 拿 号 ， 味道 还是 不错 的,1,人 ,很多 ， 要 提前 拿 号 ， 味道 还是 不错 的
我 觉得 除了 梨 汤 是 必点 的 ， 其他 都 可以 根据 自己 的 口味 选择 ， 干酪 鱼甜 ， 牛肉 烩饭 卖相 不好 ， 虾 不错 。 希望 越做越 好 ， 不要 辜负 了 大家 的 追捧 。 加油 。,1,我 ,觉得 除了 梨 汤 是 必点 的 ， 其他 都 可以 根据 自己 的 口味 选择 ， 干酪 鱼甜 ， 牛肉 烩饭 卖相 不好 ， 虾 不错 。 希望 越做越 好 ， 不要 辜负 了 大家 的 追捧 。 加油 。
那个 啥   以 个人 口味 … … 我 和 蜜想 给 差评 … … 烟花 意 面   面是 甜 的   甜 的 … … 太 可怕 了   蜜 不 喜欢 奶酪 罐子   也 是 觉得 太甜 了   服务   水 、 盘子 都 得 自己 要   跟不上 有点   环境   都 是 上 那 说话 去 的   无敌 吵 啊   土豆泥 那个 还 可以   能 拉丝   点菜 麻烦,0,那个 ,啥   以 个人 口味 … … 我 和 蜜想 给 差评 … … 烟花 意 面   面是 甜 的   甜 的 … … 太 可怕 了   蜜 不 喜欢 奶酪 罐子   也 是 觉得 太甜 了   服务   水 、 盘子 都 得 自己 要   跟不上 有点   环境   都 是 上 那 说话 去 的   无敌 吵 啊   土豆泥 那个 还 可以   能 拉丝   点菜 麻烦
第一印象 就是 人多 ， 排号 ， 口味 还 不错 ， 但 没 必要 排号 一百多 以后 还 等 着 吃 吧,1,第一印象 ,就是 人多 ， 排号 ， 口味 还 不错 ， 但 没 必要 排号 一百多 以后 还 等 着 吃 吧
雨后 带 家人 去 北 李 吃饭 ， 结果 没想到 的 是 今天 还有 排队 的 ， 可见 北李 的 菜 有 多 好吃 于是 我们 就 拿 了 个 号 等 了 20 多分钟 吧 ， 进来 了 第一个 点 就是 酱 骨头 ， 先说 说 今天 这 骨头 和 往常 的 差距 太大 了 ， 叫 来 服务员 问 好家伙 直接 来 一句 就 这样 的 ， 我 一周 来 你家 吃 两三次 是 我 味觉 出 了 问题 吗 ， 你们 家 如果 再 这样 服务 我 就 不 说 了 根本 没什么 服务 我 都 懒得 喊 服务员 了 每次 都 要 叫 几次 才能 慢慢 的 走 过来 ， 更 可气 的 是 服务员 告诉 我 买单 必须 自己 去 吧台 ， 哎 你们 家 的 服务员 真牛 ， 还有 就是 你们 家 的 骨头 是 换 师傅 了 还是 昨天 的 如果 再 这样 不会 再 去 了 今天 去 的 后悔 了 ， 自己 看看 ！ ！ ！ ！ ！ ！ ！,0,雨后 ,带 家人 去 北 李 吃饭 ， 结果 没想到 的 是 今天 还有 排队 的 ， 可见 北李 的 菜 有 多 好吃 于是 我们 就 拿 了 个 号 等 了 20 多分钟 吧 ， 进来 了 第一个 点 就是 酱 骨头 ， 先说 说 今天 这 骨头 和 往常 的 差距 太大 了 ， 叫 来 服务员 问 好家伙 直接 来 一句 就 这样 的 ， 我 一周 来 你家 吃 两三次 是 我 味觉 出 了 问题 吗 ， 你们 家 如果 再 这样 服务 我 就 不 说 了 根本 没什么 服务 我 都 懒得 喊 服务员 了 每次 都 要 叫 几次 才能 慢慢 的 走 过来 ， 更 可气 的 是 服务员 告诉 我 买单 必须 自己 去 吧台 ， 哎 你们 家 的 服务员 真牛 ， 还有 就是 你们 家 的 骨头 是 换 师傅 了 还是 昨天 的 如果 再 这样 不会 再 去 了 今天 去 的 后悔 了 ， 自己 看看 ！ ！ ！ ！ ！ ！ ！
